34594	CAS ASR SRI RIL ILG LGT GTG TGN GNQ NQP QPQ PQH QHF	KLGGALQAK
212	CAS ASS SSQ SQD QDR DRG RGD GDE DEQ EQF QFF	RAKFKQLL
5074	CAS ASS SSL SLV LVY VYG YGG GGN GNQ NQE QET ETQ TQY QYF	KLGGALQAK
16975	CAS ASS SSL SLG LGT GTG TGG GGS GSY SYE YEQ EQY QYF	RAKFKQLL
35058	CAS ASS SSL SLI LIE IEA EAS ASG SGG GGF GFE FEQ EQF QFF	KLGGALQAK
246	CAS ASS SSH SHF HFG FGL GLG LGQ GQP QPQ PQH QHF	ELAGIGILTV
35103	CAS ASM SMA MAV AVG VGA GAN ANV NVL VLT LTF	ELAGIGILTV
16937	CAS ASS SSQ SQG QGS GSN SNQ NQP QPQ PQH QHF	RAKFKQLL
31856	CAS ASS SST STY TYS YST STG TGS GSG SGY GYT YTF	GILGFVFTL
26137	CSA SAM AMT MTS TSE SEG EGS GSG SGA GAN ANV NVL VLT LTF	KLGGALQAK
28613	CAS ASS SSE SEE EEP EPG PGG GGE GET ETQ TQY QYF	KLGGALQAK
7158	CAS ASS SSS SSA SAG AGP GPY PYG YGY GYT YTF	GILGFVFTL
24913	CAS ASS SSL SLN LNR NRG RGD GDP DPE PEA EAF AFF	GLCTLVAML
34015	CAT ATS TSD SDS DSV SVS VSG SGE GEA EAF AFF	KLGGALQAK
25752	CAS ASS SSP SPV PVT VTG TGG GGG GGS GSG SGA GAN ANV NVL VLT LTF	GILGFVFTL
35612	CAS ASS SSD SDS DSD SDS DSP SPA PAN ANY NYG YGY GYT YTF	KLGGALQAK
35890	CAS ASS SSI SIV IVR VRG RGG GGV GVY VYN YNE NEQ EQF QFF	KLGGALQAK
33598	CAS ASS SST STR TRA RAG AGD GDT DTQ TQY QYF	GILGFVFTL
5079	CAS ASS SSP SPV PVT VTG TGG GGG GGS GSG SGA GAN ANV NVL VLT LTF	KLGGALQAK
2347	CAS ASS SSL SLG LGE GET ETQ TQY QYF	ELAGIGILTV
