4968	CA AG GG GN NT TG GK KL LI IF	CA AS SS SL LG GQ QG GA AS SQ QP PQ QH HF	KLGGALQAK
34919	CA AV VQ QA AY YR RD DN NY YG GQ QN NF FV VF	CA AI IS SE ES SN NS SN NT TG GE EL LF FF	KLGGALQAK
35748	CA AV VG GV VL LR RG GQ QA AG GT TA AL LI IF	CA AS SR RP PG GR RA AD DY YG GY YT TF	KLGGALQAK
33840	CA AE EN NM MG GG GG GS SQ QG GN NL LI IF	CA AS SS SV VR RS SG GE ET TQ QY YF	GILGFVFTL
33945	CA AG GA AG GS SQ QG GN NL LI IF	CA AS SS SQ QD DR RV VR RE ET TQ QY YF	GILGFVFTL
33554	CA AG GA AG GS SQ QG GN NL LI IF	CA AS SS SS SR RS SA AY YE EQ QY YF	GILGFVFTL
34621	CA AL LM ME EY YG GN NK KL LV VF	CA AS SS SH HG GW WL LA AG GG GE ED DT TQ QY YF	KLGGALQAK
25385	CA AR RG GG GG GF FK KT TI IF	CA AS SS SL LA AD DV VG GG GP PQ QH HF	RAKFKQLL
35484	CA AG GV VV VT TN ND DY YK KL LS SF	CS SV VA AG GT TG GN NT TE EA AF FF	KLGGALQAK
34633	CA AR RK KY YK KL LS SF	CA AS SS SL LG GG GR RN NN NE EQ QF FF	KLGGALQAK
26548	CA AV VN NQ QA AG GT TA AL LI IF	CS SG GL LA AG GG GP PG GE EQ QY YF	KLGGALQAK
6686	CA AG GN NY YG GG GS SQ QG GN NL LI IF	CA AS SS SI IR RS SD DE EK KL LF FF	GILGFVFTL
35909	CA AY YR RE EN ND DM MR RF	CA AS SS SM MV VA AG GV VY YN NE EQ QF FF	KLGGALQAK
16650	CV VV VN NM MD DN NA AR RL LM MF	CA AS SS SQ QR RP PS SE EV VG GE EL LF FF	RAKFKQLL
34074	CA AV VE EN NN NA AG GK KS ST TF	CA AS SS SY YP PM MG GG GA AD DG GS SQ QE ET TQ QY YF	KLGGALQAK
34722	CA AV VR RD DG GA AA AG GN NK KL LT TF	CA AS SS SG GG GT TS SG GS SN NE EQ QF FF	KLGGALQAK
35467	CA AM MS SV VF FY YN NQ QG GG GK KL LI IF	CS SS SP PG GG GP PN NE EK KL LF FF	KLGGALQAK
35168	CA AV VQ QP PQ QI IQ QG GA AQ QK KL LV VF	CA AS SS SL LS SY YN NE EQ QF FF	KLGGALQAK
32417	CA AE ER RD DG GG GG GS SQ QG GN NL LI IF	CA AS SS SI IR RA AA AE ET TQ QY YF	GILGFVFTL
18087	CA AL LS SE EG GT TY YK KY YI IF	CA AS SS SS SR RG GR RR RD DP PG GE EL LF FF	KLGGALQAK
2347	CA AV VS ST TG GF FQ QK KL LV VF	CA AS SS SL LG GE ET TQ QY YF	ELAGIGILTV
12507	CA AL LL LI IY YG GG GY YQ QK KV VT TF	CA AS SS SF FS SG GN NT TG GE EL LF FF	RAKFKQLL
35470	CA AV VL LG GG GG GA AD DG GL LT TF	CS SF FR RI IG GG GT TE EA AF FF	KLGGALQAK
35808	CA AT TD DE EV VY YN NN ND DM MR RF	CA AS SR RV VG GN NT TE EA AF FF	KLGGALQAK
16765	CA AE EN NP PS SS SA AS SK KI II IF	CA AS SS SQ QR RP PS SE EV VG GE EL LF FF	RAKFKQLL
35658	CA AA AF FS SG GG GY YN NK KL LI IF	CA AS SS SY YS SG GS SD DT TQ QY YF	KLGGALQAK
28595	CV VV VN NW WP PG GD DM MR RF	CA AS SK KS SE ER RG GT TY YE EQ QY YF	KLGGALQAK
2275	CA AV VF	CA AS SS SL LT TL LS SD DT TQ QY YF	KLGGALQAK
5089	CA AV VS SL LG GF FS SG GS SA AR RQ QL LT TF	CA AS SS SQ QL LG GR RG GD DN NE EQ QF FF	KLGGALQAK
29859	CA AA AS SG GG GG GS SQ QG GN NL LI IF	CA AS SS SA AR RS SS SY YE EQ QY YF	GILGFVFTL
29018	CA AL LQ QR RG GT TY YK KY YI IF	CA AS SS SA AR RD DT TS SY YE EQ QY YF	KLGGALQAK
35254	CA AL LS SD DS SG GG GS SY YI IP PT TF	CA AS SS SP PQ QT TG GK KR RL LY YE EQ QY YF	AVFDRKSDAK
25107	CA AA AS SE ET TS SY YD DK KV VI IF	CA AS SS SP PR RD DR RE ER RG GE EQ QY YF	RAKFKQLL
34632	CA AM MR RE EH HP PF	CA AS SS SL LG GG GP PA AL LD DQ QP PQ QH HF	KLGGALQAK
34593	CA AV VK KG GT TG GA AS SG GG GG GA AD DG GL LT TF	CA AS SR RG GT TG GG GL LS SY YE EQ QY YF	KLGGALQAK
25920	CA AG GA AG GS SQ QG GN NL LI IF	CA AS ST TL LG GE ER RN NP PR RG GY YT TF	GILGFVFTL
35562	CA AV VS SP PV VS SS SG GS SA AR RQ QL LT TF	CS SV VE EW WV VG GG GP PT TE EA AF FF	KLGGALQAK
35613	CA AL LS SD DQ QF FK KA AA AG GN NK KL LT TF	CA AS SS SD DS SQ QG GS SY YN NS SP PL LH HF	KLGGALQAK
26615	CA AA AK KE EG GG GS SE EK KL LV VF	CS SA AG GG GN NT TE EA AF FF	RAKFKQLL
36206	CA AV VK KG GR RG GD DT TG GR RR RA AL LT TF	CA AS SS SE EQ QG GS SS SE EA AF FF	KLGGALQAK
34758	CV VV VN NR RR RY YP PG GN NQ QF FY YF	CA AS SS SL LG GA AQ QE ET TQ QY YF	KLGGALQAK
25282	CA AV VG GP PT TG GK KL LI IF	CA AS SS SE ED DR RG GY YQ QE ET TQ QY YF	KLGGALQAK
187	CA AV VK KG GG GG GA AD DG GL LT TF	CA AS SS SQ QG GA AF FS SV VE EQ QY YF	ELAGIGILTV
23243	CA AT TH HG GG GG GG GN NK KL LT TF	CA AS SS SL LR RP PG GR RA AY YE EQ QY YF	KLGGALQAK
26479	CA AV VL LL LF FN NT TD DK KL LI IF	CS SA AR RG GP PG GR RG GE EQ QY YF	KLGGALQAK
104	CG GT TD DS SN ND DY YK KL LS SF	CA AR RQ QP PL LR RG GA AN NV VL LT TF	KLGGALQAK
35315	CA AV VE EQ QD DS SN NY YQ QL LI IW	CA AW WA AL LP PP PG GA AN NV VL LT TF	KLGGALQAK
35638	CA AV VR RD DI IL LK KA AA AG GN NK KL LT TF	CA AS SS SR RT TE EE ET TQ QY YF	KLGGALQAK
34124	CA AV VL LN NS SG GG GY YQ QK KV VT TF	CA AS SS SE EG GT TS SG GQ QE ET TQ QY YF	KLGGALQAK
28933	CA AG GT TY YG GG GS SQ QG GN NL LI IF	CA AA AS SS SR RS ST TD DT TQ QY YF	GILGFVFTL
35853	CA AV VT TP PP PG GD DM MR RF	CA AS SS SI IG GQ QG GQ QS SP PL LH HF	KLGGALQAK
35745	CA AV VW WY YM MR RF	CA AS SI IP PA AG GG GP PG GD DT TQ QY YF	KLGGALQAK
35029	CL LV VV VF FG GA AG GS SY YQ QL LT TF	CA AS SS ST TQ QM ME ET TQ QY YF	KLGGALQAK
34316	CA AE ES SG GY YS SS SA AS SK KI II IF	CA AS SS SQ QE EG GR RE ET TE EA AF FF	KLGGALQAK
31619	CA AE ED DY YG GG GS SQ QG GN NL LI IF	CA AS SS SS SR RS SA AN NE EQ QF FF	GILGFVFTL
6946	CA AV VQ QA AF FV VE EE ET TS SG GS SR RL LT TF	CA AS SS SI IR RS SS SY YE EQ QY YF	GILGFVFTL
34983	CA AL LS SE ET TM MD DS SN NY YQ QL LI IW	CA AS SS SL LI IF FP PG GD DL LP PH HQ QE ET TQ QY YF	KLGGALQAK
25016	CA AV VM MK KD DP PN NA AG GG GT TS SY YG GK KL LT TF	CA AS SS SW WG GG GG GS SH HY YG GY YT TF	IVTDFSVIK
34709	CA AG GP PQ QT TL LS SG GG GY YN NK KL LI IF	CA AS SS SY YL LG GD DN NN NQ QP PQ QH HF	KLGGALQAK
5640	CA AF FM MV VN NA AG GG GT TS SY YG GK KL LT TF	CA AS SS SI IG GS SY YG GY YT TF	GILGFVFTL
35178	CA AI IG GP PG GN NM ML LT TF	CA AS SS SR RA AG GA AT TY YN NE EQ QF FF	KLGGALQAK
34565	CA AL LS SE EE EV VD DY YG GN NN NR RL LA AF	CA AT TS SL LA AE ES ST TD DT TQ QY YF	KLGGALQAK
25270	CA AA AS SE ET TS SY YD DK KV VI IF	CA AS SL LR RL LG GI ID DQ QE ET TQ QY YF	RAKFKQLL
35964	CA AA AS SA AN NN NY YG GQ QN NF FV VF	CA AT TN NR RG GF FT TE EA AF FF	AVFDRKSDAK
35668	CA AA AF FT TS SG GT TY YK KY YI IF	CA AS SS SY YV VG GG GP PG GD DT TQ QY YF	KLGGALQAK
17040	CA AM MN NY YG GG GS SQ QG GN NL LI IF	CA AS SS SQ QD DW WG GT TV VY YG GY YT TF	KLGGALQAK
35477	CA AV VQ QA AR RT TD DK KL LI IF	CS SG GA AT TG GL LS SY YN NE EQ QF FF	KLGGALQAK
34697	CA AL LI IN NT TS SG GT TY YK KY YI IF	CA AS SS ST TA AD DR RW WY YG GY YT TF	KLGGALQAK
21476	CV VV VS SE EN NT TG GF FQ QK KL LV VF	CA AS SS SL LR RD DG GS SE EA AF FF	RAKFKQLL
