26138	CA AV VT TR RT TD DS SW WG GK KF FQ QF	CS SA AP PG GE EG GY YG GN NT TI IY YF	KLGGALQAK
16977	CI IR RG GG GN NY YG GG GS SQ QG GN NL LI IF	CA AS SS SL LG GT TG GG GS SY YE EQ QY YF	KLGGALQAK
5319	CA AA AR RV VR RG GF FG GN NV VL LH HC	CA AS SS SL LG GL LA AG GG GQ QE ET TQ QY YF	AVFDRKSDAK
33554	CA AG GA AG GS SQ QG GN NL LI IF	CA AS SS SS SR RS SA AY YE EQ QY YF	GILGFVFTL
14254	CA AA AK KE EG GY YS ST TL LT TF	CA AS SS SL LG GT TS SG GI ID DE EQ QF FF	KLGGALQAK
35991	CA AL LS SL LQ QG GD DD DK KI II IF	CA AS SS SY YH HL LG GY YG GP PT TN NE EK KL LF FF	KLGGALQAK
31551	CA AE ED DN NN NA AR RL LM MF	CA AS SS SS SF FL LL LS SE EQ QY YF	GILGFVFTL
36330	CA AT TD DG GG GI IK KA AA AG GN NK KL LT TF	CA AS SS SE EQ QY YT TE EA AF FF	KLGGALQAK
689	CA AL LG GV VG GS SG GA AG GS SY YQ QL LT TF	CA AS SS SL LR RS SA AA AG GW WP PF FF	AVFDRKSDAK
23120	CA AL LS SE EG GN NR RD DD DK KI II IF	CA AS SS SW WD DR RA AN NG GY YT TF	KLGGALQAK
35023	CA AY YR RK KT TS SY YD DK KV VI IF	CA AS SS SQ QT TG GL LV VL LG GG GQ QE ET TQ QY YF	KLGGALQAK
17881	CL LV VG GD DK KG GD DD DK KI II IF	CA AS SS SF FF FR RS SG GG GS SL LN NY YG GY YT TF	KLGGALQAK
34997	CL LV VG GN NQ QG GG GK KL LI IF	CA AS SS SP PS SN NP PS ST TD DT TQ QY YF	KLGGALQAK
25797	CA AA AK KE EG GY YS ST TL LT TF	CA AS SS SS SA AA AA AY YE EQ QY YF	RAKFKQLL
13987	CA AV VA AG GY YS ST TL LT TF	CA AS SS SP PT TS SN NE EQ QF FF	KLGGALQAK
33394	CA AY YR RS SL LP PM MD DS SN NY YQ QL LI IW	CA AS SS SI IY YS SG GP PG GN NT TI IY YF	GILGFVFTL
5215	CV VV VL LW WD DS SG GG GS SN NY YK KL LT TF	CS SA AS SP PP PG GQ QT TI IY YE EQ QY YF	KLGGALQAK
19401	CA AV VG GS SI IY YN NQ QG GG GK KL LI IF	CA AS SS SL LR RD DG GS SE EA AF FF	RAKFKQLL
5092	CA AM MR RG GL LI IQ QG GA AQ QK KL LV VF	CA AS SS SS SA AG GT TG GG GQ QE ET TQ QY YF	KLGGALQAK
5100	CA AA AR RV VR RG GF FG GN NV VL LH HC	CA AS SS SS SR RD DG GG GT TD DT TQ QY YF	AVFDRKSDAK
5132	CA AL LK KL LI IK KA AA AG GN NK KL LT TF	CA AW WT TG GT TG GK KI IG GW WD DS SP PL LH HF	KLGGALQAK
34941	CA AM MR RE ED DP PN NF FG GN NE EK KL LT TF	CA AS SS SL LG GQ QV VG GL LA AG GA AP PN NT TG GE EL LF FF	KLGGALQAK
35109	CA AV VR RS SS SG GS SA AR RQ QL LT TF	CA AS SS SL LE EP PS SY YE EQ QY YF	KLGGALQAK
34387	CA AV VG GT TP PN NS SG GG GS SN NY YK KL LT TF	CA AS SS SS SG GL LA AG GA AS SD DE EQ QF FF	KLGGALQAK
27927	CV VV VN NI ID DN NA AR RL LM MF	CS SV VG GS SG GE ED DS SP PQ QY YF	RAKFKQLL
8544	CA AV VS SI IG GA AY YG GG GS SQ QG GN NL LI IF	CA AS SS SF FS SG GN NT TG GE EL LF FF	RAKFKQLL
32519	CA AL LA AP PE EG GQ QK KL LL LF	CA AS SS SI IR RA AS SH HE EQ QF FF	GILGFVFTL
34636	CA AL LS SG GA AY YN NF FN NK KF FY YF	CA AS SS SL LG GP PG GG GN NT TE EA AF FF	KLGGALQAK
6664	CA AF FM MI IN NA AG GG GT TS SY YG GK KL LT TF	CA AS SS SI IG GY YY YG GY YT TF	GILGFVFTL
34788	CA AV VG GS SN NA AG GG GT TS SY YG GK KL LT TF	CA AS SS SP PR RG GT TR RN NT TE EA AF FF	KLGGALQAK
23902	CA AY YT TG GT TS SG GT TY YK KY YI IF	CA AS SS SL LS SG GP PG GY YG GY YT TF	KLGGALQAK
34131	CA AE ET TT TP PG GN NT TG GF FQ QK KL LV VF	CA AS SS SE EV VA AS SG GT TY YE EQ QY YF	KLGGALQAK
7356	CA AV VS SE EY YS ST TL LT TF	CA AS SG GL LN NP PQ QE ER RS ST TD DT TQ QY YF	RAKFKQLL
14333	CA AA AM ME ET TS SY YD DK KV VI IF	CA AS SS SP PR RK KD DS ST TG GE EL LF FF	RAKFKQLL
35194	CI IL LR RD DV VE ED DM MR RF	CA AS SE ES SD DG GT TD DE EY YS SN NQ QP PQ QH HF	KLGGALQAK
27063	CA AA AV VD DN NY YG GQ QN NF FV VF	CS SG GG GQ QG GP PD DN NE EQ QF FF	RAKFKQLL
684	CA AV VG GD DN NF FN NK KF FY YF	CA AS SS SL LR RS SA AA AG GW WP PF FF	AVFDRKSDAK
17180	CG GT TE EY YP PN ND DY YK KL LS SF	CA AS SS SS SG GL LV VS SN NT TG GE EL LF FF	GLCTLVAML
34414	CA AM MK KG GL LT TG GG GG GN NK KL LT TF	CA AS SS SV VG GR RG GG GN NT TI IY YF	KLGGALQAK
35628	CA AE ET TD DN NA AG GN NM ML LT TF	CA AS SS SF FT TV VL LG GD DE EQ QY YF	KLGGALQAK
23824	CA AL LS SL LN NR RD DD DK KI II IF	CA AS SS ST TG GQ QI IY YN NE EQ QF FF	KLGGALQAK
37043	CA AV VR RD DI IP PA AS SY YK KL LI IF	CA AS SR RT TG GL LA AS ST TD DT TQ QY YF	IVTDFSVIK
1447	CA AV VN NN NR RT TG GG GF FK KT TI IF	CA AS SS SL LY YS SA AT TG GE EL LF FF	AVFDRKSDAK
34718	CA AT TA AY YI IN NT TG GK KL LI IF	CA AT TY YR RP PG GL LE ED DE EQ QY YF	KLGGALQAK
32279	CG GT TD DK KG GG GG GS SQ QG GN NL LI IF	CA AS SS SG GR RS ST TD DT TQ QY YF	GILGFVFTL
17046	CA AR RA AG GG GG GS SE EK KL LV VF	CA AS SS SQ QI IR RG GG GT TE EA AF FF	RAKFKQLL
31677	CA AG GN NY YG GG GS SQ QG GN NL LI IF	CA AS SS ST TR RS SH HE EP PQ QH HF	GILGFVFTL
35706	CA AL LS SE EP PG GA AN NN NL LF FF	CA AS SS SV VR RD DS SF FY YE EQ QY YV	KLGGALQAK
38430	CA AM MR RE ET TD DG GW WS SS SY YK KL LI IF	CA AS SS ST TH HD DR RG GR RS SN NQ QP PQ QH HF	KLGGALQAK
24682	CA AA AK KE EG GY YS ST TL LT TF	CA AS SS SS SR RG GG GQ QE ET TQ QY YF	KLGGALQAK
34787	CA AV VP PI IP PL LV VP PG GK KL LI IF	CA AS SS SP PQ QG GG GE EE EK KL LF FF	KLGGALQAK
8391	CV VV VT TE ET TS SY YD DK KV VI IF	CA AS SS SF FS SG GN NT TG GE EL LF FF	RAKFKQLL
14264	CA AL LS SE EA AG GP PD DK KL LI IF	CA AS SS SP PS SS SS SY YE EQ QY YF	RAKFKQLL
35770	CA AA AS SR RV VA AN NN NN ND DM MR RF	CA AS SS SY YG GA AG GG GY YN NE EQ QF FF	KLGGALQAK
35945	CA AM MR RE EG GF FG GN NE EK KL LT TF	CA AS SS SW WG GA AG GG GT TD DT TQ QY YF	KLGGALQAK
6549	CA AF FM MD DY YY YN NT TD DK KL LI IF	CA AS ST TL LT TS SG GS SY YF FS SY YN NE EQ QF FF	KLGGALQAK
5033	CA AG GA AE EY YG GQ QN NF FV VF	CA AS SR RE EG GG GG GG GT TE EA AF FF	KLGGALQAK
29962	CA AV VG GV VE EE ET TS SG GS SR RL LT TF	CA AS SS SI IF FY YR RA AE EA AF FF	GILGFVFTL
34251	CA AV VA AD DF FF FS SG GA AT TN NK KL LI IF	CA AS SS SQ QD DF FR RE EG GK KN NS SP PL LH HF	KLGGALQAK
36221	CA AV VK KG GG GG GK KL LI IF	CA AS SS SP PE EF FE EV VW WA AD DT TQ QY YF	ELAGIGILTV
23225	CI IL LR RD DV VG GT TG GT TA AS SK KL LT TF	CA AS SS SL LA AG GA AG GG GY YT TF	GILGFVFTL
30540	CA AG GA AG GP PG GS SQ QG GN NL LI IF	CA AS SS SI IR RS SS SY YE EQ QY YF	GILGFVFTL
22245	CA AV VG GE EY YD DY YK KL LS SF	CA AS SS SL LR RD DG GS SE EA AF FF	RAKFKQLL
5506	CA AV VR RE ET TG GA AN NN NL LF FF	CA AS SR RT TG GG GF FE EA AF FF	GILGFVFTL
34413	CA AE EI IS ST TD DG GQ QK KL LL LF	CA AS SS SV VG GQ QG GS SY YE EQ QY YF	KLGGALQAK
24302	CA AY YS SP PA AA AG GG GT TS SY YG GK KL LT TF	CA AS SS SV VT TS SG GG GR RE ET TQ QY YF	GILGFVFTL
38429	CA AV VP PL LS SN ND DY YK KL LS SF	CA AS SS SR RQ QG GE EN NI IQ QY YF	ELAGIGILTV
20783	CA AS SS SM ME EY YG GN NK KL LV VF	CA AS SS SL LR RD DG GS SE EA AF FF	RAKFKQLL
18665	CV VV VD DY YT TD DK KL LI IF	CA AS SS SL LR RD DG GS SE EA AF FF	RAKFKQLL
34306	CA AV VR RA AD DS SN NY YQ QL LI IW	CA AS SS SP PS SE EW WG GG GG GD DT TD DT TQ QY YF	IVTDFSVIK
10417	CV VV VC CS SL LQ QG GA AQ QK KL LV VF	CA AS SS SF FS SG GN NT TG GE EL LF FF	RAKFKQLL
22309	CA AD DS SG GG GG GA AD DG GL LT TF	CA AS SS SL LT TE EG GG GR RN NQ QP PQ QH HF	RAKFKQLL
17179	CA AA AA AE ET TS SY YD DK KV VI IF	CA AS SS SP PL LA AG GG GL LP PD DT TQ QY YF	RAKFKQLL
28465	CA AM MP PG GA AN NS SK KL LT TF	CA AS SS SL LN NH HL LS SS SY YN NE EQ QF FF	KLGGALQAK
34692	CA AY YR RS SP PN NP PY YS SG GG GG GA AD DG GL LT TF	CA AS SS SS SG GT TR RR RT TD DT TQ QY YF	KLGGALQAK
33591	CA AL LS SE EA AS SR RM MD DS SN NY YQ QL LI IW	CA AS SS ST TH HG GG GG GN NT TE EA AF FF	GILGFVFTL
25393	CA AG GH HT TG GN NQ QF FY YF	CA AS SS SL LD DT TQ QY YF	IVTDFSVIK
34497	CA AA AS SA AR RD DT TD DK KL LI IF	CA AS SS SR RT TD DS SY YN NE EQ QF FF	KLGGALQAK
25742	CA AV VG GA AS SN ND DY YK KL LS SF	CA AS SS SP PV VT TG GG GG GS SG GA AN NV VL LT TF	KLGGALQAK
25070	CA AL LS SG GM MT TN NT TG GT TA AS SK KL LT TF	CA AS SS SL LA AK KG GA AG GN NT TI IY YF	KLGGALQAK
34103	CV VV VS SP PH HG GS SS SN NT TG GK KL LI IF	CA AS SR RE EG GS SG GG GA AY YN NE EQ QF FF	KLGGALQAK
35618	CA AV VR RD DR RD DY YK KL LS SF	CA AS SS SR RD DT TA AT TG GE EL LF FF	KLGGALQAK
69	CA AV VS SE EK KN NR RD DD DK KI II IF	CA AS SS SP PR RG GE EK KL LF FF	KLGGALQAK
29963	CV VV VN NR RD DY YQ QL LI IW	CA AS SS SI IG GA AA AQ QY YF	KLGGALQAK
35219	CA AV VL LR RT TS SG GG GS SY YI IP PT TF	CA AS SS SG GR RA AG GG GP PS SE EF FF	KLGGALQAK
32502	CA AG GG GG GS SQ QG GN NL LI IF	CA AS SS SI IR RA AA AY YE EQ QY YF	GILGFVFTL
5315	CA AE ER RT TG GG GF FK KT TI IF	CS SV VT TE ED DE EK KL LF FF	KLGGALQAK
33901	CG GA AA AG GN NM ML LT TF	CA AS SS SP PE ED DR RV VG GD DN NT TE EA AF FF	KLGGALQAK
27947	CA AE ES ST TS SG GG GK KL LI IF	CS SV VG GS SR RG GT TN NE EK KL LF FF	GLCTLVAML
199	CA AV VA AN NG GS SQ QG GN NL LI IF	CA AS SS SG GY YW WG GL LG GY YG GY YT TF	KLGGALQAK
35304	CA AE EN NY YQ QG GG GK KL LI IF	CA AS SS SR RT TG GN NT TI IY YF	KLGGALQAK
2271	CA AM MR RE ED DE EF FS SG GG GY YN NK KL LI IF	CA AS SS SD DP PG GQ QG GD DS SG GE EL LF FF	KLGGALQAK
32610	CA AV VG GG GS SQ QG GN NL LI IF	CA AS SS SI IR RS SS SL LE EQ QY YF	GILGFVFTL
34174	CA AV VR RE EG GS SG GG GG GA AD DG GL LT TF	CA AS SS SQ QD DR RG GV VR RQ QY YF	KLGGALQAK
