24985	CAS ASS SSL SLT LTG TGE GET ETQ TQY QYF	KLGGALQAK
26537	CSA SAW AWT WTG TGT GTE TEA EAF AFF	GLCTLVAML
34475	CAS ASS SSL SLE LEL ELG LGP GPD PDT DTQ TQY QYF	KLGGALQAK
9820	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
15303	CAS ASS SSP SPT PTP TPT PTA TAN ANY NYG YGY GYT YTF	RAKFKQLL
25750	CAS ASS SSP SPV PVT VTG TGG GGG GGS GSG SGA GAN ANV NVL VLT LTF	GILGFVFTL
22358	CAS ASS SSG SGP GPG PGG GGV GVD VDE DEQ EQY QYF	RAKFKQLL
32359	CAS ASS SSI SIG IGI GIY IYG YGY GYT YTF	GILGFVFTL
62	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	AVFDRKSDAK
36058	CAS ASS SSS SSP SPG PGG GGE GEQ EQF QFF	GLCTLVAML
5869	CAS ASS SSI SIR IRS RSS SSY SYE YEQ EQY QYF	GILGFVFTL
5078	CAS ASS SSP SPV PVT VTG TGG GGG GGS GSG SGA GAN ANV NVL VLT LTF	AVFDRKSDAK
23021	CAS ASS SSL SLG LGT GTA TAN ANY NYG YGY GYT YTF	KLGGALQAK
1	CAS ASS SSI SIR IRG RGA GAY AYE YEQ EQY QYF	GILGFVFTL
35661	CAS ASS SSY SYS YSN SNL NLE LEG EGE GEE EEN ENT NTI TIY IYF	KLGGALQAK
32610	CAS ASS SSI SIR IRS RSS SSL SLE LEQ EQY QYF	GILGFVFTL
35971	CAS ASS SSA SAP APR PRG RGP GPG PGT GTN TNE NEQ EQF QFF	KLGGALQAK
28465	CAS ASS SSL SLN LNH NHL HLS LSS SSY SYN YNE NEQ EQF QFF	KLGGALQAK
2235	CAS ASS SSS SSQ SQG QGV GVG VGN GNT NTI TIY IYF	ELAGIGILTV
4924	CAS ASS SSW SWG WGG GGG GGS GSH SHY HYG YGY GYT YTF	IVTDFSVIK
29776	CAS ASS SSA SAR ARS RSS SSY SYE YEQ EQY QYF	GILGFVFTL
31435	CAS ASS SSM SMR MRS RSS SSD SDT DTQ TQY QYF	GILGFVFTL
35891	CAS ASS SSI SIW IWG WGI GIS ISG SGQ GQP QPQ PQH QHF	ELAGIGILTV
31943	CAS ASR SRA RAG AGR GRE REA EAF AFF	GILGFVFTL
39	CAS ASS SSV SVP VPN PNP NPR PRP RPA PAK AKS KSG SGA GAN ANV NVL VLT LTF	GILGFVFTL
24846	CAS ASS SSL SLN LNR NRG RGD GDP DPE PEA EAF AFF	GLCTLVAML
28823	CAS ASS SSY SYP YPE PEQ EQG QGT GTS TSN SNE NEK EKL KLF LFF	GILGFVFTL
34941	CAS ASS SSL SLG LGQ GQV QVG VGL GLA LAG AGA GAP APN PNT NTG TGE GEL ELF LFF	KLGGALQAK
5522	CAS ASS SSW SWG WGQ GQG QGS GSP SPL PLH LHF	ELAGIGILTV
15293	CAS ASS SSN SNL NLD LDG DGT GTG TGE GEL ELF LFF	RAKFKQLL
2385	CAS ASS SSP SPK PKG KGG GGR GRT RTN TNY NYG YGY GYT YTF	IVTDFSVIK
218	CAS ASS SSQ SQE QEG EGE GES ESN SNY NYG YGY GYT YTF	KLGGALQAK
6610	CAS ASS SSI SIG IGL GLY LYG YGY GYT YTF	GILGFVFTL
5540	CAS AST STP TPI PIV IVG VGG GGH GHH HHT HTE TEA EAF AFF	KLGGALQAK
25708	CAS ASS SSP SPL PLG LGG GGP GPK PKD KDT DTI TIY IYF	RAKFKQLL
14648	CAS ASS SSE SEG EGQ GQV QVS VSP SPG PGE GEL ELF LFF	GLCTLVAML
24428	CAS ASS SSL SLG LGT GTS TSG SGG GGT GTG TGE GEL ELF LFF	RAKFKQLL
7673	CAS ASH SHP HPR PRT RTP TPI PIY IYG YGY GYT YTF	RAKFKQLL
4939	CAS ASS SSL SLA LAG AGL GLA LAG AGG GGE GEL ELF LFF	ELAGIGILTV
34773	CAS ASS SSL SLP LPL PLA LAG AGG GGS GST STD TDT DTQ TQY QYF	KLGGALQAK
35357	CSA SAR ARD RDL DLV LVR VRG RGA GAY AYE YEQ EQF QFF	KLGGALQAK
35605	CAS ASS SSS SSA SAG AGT GTR TRE REE EET ETQ TQY QYF	KLGGALQAK
56	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
34915	CAI AIS ISD SDY DYY YYE YEQ EQY QYF	KLGGALQAK
34935	CAI AIS ISG SGQ GQG QGE GEY EYT YTE TEA EAF AFF	KLGGALQAK
35362	CSA SAR ARD RDY DYL YLR LRP RPL PLD LDN DNE NEQ EQF QFF	KLGGALQAK
23376	CAS ASS SSP SPH PHF HFQ FQV QVD VDT DTG TGE GEL ELF LFF	RAKFKQLL
6602	CAS ASS SSH SHR HRS RSS SSY SYE YEQ EQY QYF	GILGFVFTL
35830	CAS ASS SSI SIA IAG AGY GYT YTE TEA EAF AFF	KLGGALQAK
24352	CAI AIS ISE SES ESN SNK NKG KGT GTP TPG PGY GYT YTF	RAKFKQLL
31460	CAS ASS SSP SPR PRS RSS SSQ SQP QPQ PQH QHF	GILGFVFTL
7243	CAS ASS SSG SGR GRH RHV HVD VDT DTK TKD KDT DTQ TQY QYF	IVTDFSVIK
36120	CAS ASS SSV SVD VDE DER ERE REQ EQY QYF	KLGGALQAK
27088	CSV SVE VEG EGP GPL PLP LPA PAG AGT GTL TLG LGT GTQ TQY QYF	RAKFKQLL
16957	CAS ASS SSH SHL HLG LGG GGD GDR DRY RYM YMN MNE NEQ EQF QFF	RAKFKQLL
36181	CAS ASS SSL SLT LTG TGL GLA LAG AGA GAE AEQ EQY QYF	KLGGALQAK
5284	CSV SVL VLV LVA VAR ARE REL ELL LLT LTD TDT DTQ TQY QYF	KLGGALQAK
87	CAS ASS SSL SLG LGT GTV TVH VHQ HQP QPQ PQH QHF	RAKFKQLL
16937	CAS ASS SSQ SQG QGS GSN SNQ NQP QPQ PQH QHF	RAKFKQLL
38426	CAS ASS SSL SLR LRD RDT DTR TRN RNS NSL SLH LHF	IVTDFSVIK
5094	CAS ASS SSS SSG SGL GLA LAG AGV GVN VNE NEQ EQF QFF	GILGFVFTL
15871	CAS ASS SST STS TST STG TGT GTG TGY GYG YGY GYT YTF	RAKFKQLL
33588	CAS ASS SSS SSS SSG SGG GGA GAG AGE GEL ELF LFF	GILGFVFTL
34102	CAS ASM SMG MGL GLT LTL TLR LRD RDT DTQ TQY QYF	ELAGIGILTV
36106	CAS ASS SSQ SQG QGL GLA LAA AAS ASY SYE YEQ EQY QYF	KLGGALQAK
10	CAT ATS TSD SDR DRT RTG TGT GTG TGI GIQ IQA QAN ANY NYG YGY GYT YTF	ELAGIGILTV
7063	CAS ASS SSI SIR IRS RST STG TGE GEL ELF LFF	GILGFVFTL
35588	CAS ASS SSL SLR LRL RLA LAE AEI EIS ISG SGA GAN ANV NVL VLT LTF	KLGGALQAK
34059	CAS ASS SSL SLE LEE EEG EGG GGA GAF AFF	KLGGALQAK
33554	CAS ASS SSS SSR SRS RSA SAY AYE YEQ EQY QYF	GILGFVFTL
34394	CAS ASS SSV SVD VDD DDG DGE GEY EYY YYN YNE NEQ EQF QFF	KLGGALQAK
35083	CAS ASR SRI RIG IGN GNQ NQP QPQ PQH QHF	KLGGALQAK
36824	CAS ASR SRT RTG TGL GLA LAS AST STD TDT DTQ TQY QYF	IVTDFSVIK
32385	CAS ASS SSI SIG IGS GSY SYG YGY GYT YTF	GILGFVFTL
23214	CAS ASR SRP RPG PGG GGH GHE HEG EGE GEK EKL KLF LFF	KLGGALQAK
644	CAS ASS SSV SVV VVS VSG SGA GAN ANV NVL VLT LTF	KLGGALQAK
5527	CAS ASS SSY SYG YGQ GQG QGW GWG WGY GYT YTF	ELAGIGILTV
15407	CAS ASS SSQ SQT QTR TRG RGA GAG AGN GNT NTI TIY IYF	RAKFKQLL
35795	CAS ASK SKP KPG PGG GGP GPN PNT NTE TEA EAF AFF	KLGGALQAK
32413	CAS ASS SSI SIK IKG KGP GPF PFR FRT RTE TEA EAF AFF	RAKFKQLL
3038	CAS ASS SSW SWG WGG GGG GGS GSH SHY HYG YGY GYT YTF	IVTDFSVIK
23025	CAS ASS SSR SRR RRL RLA LAV AVY VYN YNE NEQ EQF QFF	KLGGALQAK
182	CAS ASS SSQ SQE QEG EGQ GQL QLN LNQ NQP QPQ PQH QHF	KLGGALQAK
35881	CAS ASS SSI SIV IVD VDA DAG AGL GLY LYE YEQ EQY QYF	KLGGALQAK
31932	CAS ASS SSI SIR IRS RSS SSY SYE YEQ EQY QYF	GILGFVFTL
12586	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
23245	CAS ASS SSL SLS LSG SGR GRP RPY PYE YEQ EQY QYF	RAKFKQLL
5176	CSA SAR ARE REV EVS VSG SGE GEK EKL KLF LFF	AVFDRKSDAK
38419	CAS ASS SSY SYG YGG GGN GNQ NQP QPQ PQH QHF	ELAGIGILTV
27094	CSV SVE VET ETG TGL GLG LGY GYE YEQ EQY QYF	KLGGALQAK
5189	CSA SAS ASG SGQ GQG QGL GLN LNT NTG TGE GEL ELF LFF	KLGGALQAK
34051	CAS ASR SRY RYG YGT GTP TPG PGT GTE TEA EAF AFF	KLGGALQAK
