275	CAA AAL ALN LNT NTG TGN GNQ NQF QFY FYF	TTDPSFLGRY
197	CAA AAS ASG SGG GGF GFG FGN GNE NEK EKL KLT LTF	TTDPSFLGRY
504	CVV VVN VND NDG DGN GNK NKL KLV LVF	YLQPRTFLL
100	CAV AVR VRE RER ERG RGG GGY GYN YNK NKL KLI LIF	LTDEMIAQY
10	CAG AGR GRS RSN SNA NAG AGK GKS KST STF	LTDEMIAQY
162	CAL ALG LGG GGS GSQ SQG QGN GNL NLI LIF	TTDPSFLGRY
289	CAG AGQ GQP QPA PAG AGT GTA TAL ALI LIF	TTDPSFLGRY
85	CVV VVT VTS TSR SRD RDH DHL HLR LRA RAN ANA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	LTDEMIAQY
291	CAM AMS MSP SPM PMG MGA GAG AGS GSY SYQ YQL QLT LTF	TTDPSFLGRY
300	CAM AMR MRE REP EPR PRS RSN SND NDY DYK YKL KLS LSF	TTDPSFLGRY
101	CAA AAS ASN SNQ NQA QAG AGT GTA TAL ALI LIF	LTDEMIAQY
484	CAV AVG VGL GLT LTW TWG WGK GKL KLQ LQF	YLQPRTFLL
104	CAT ATP TPR PRS RSG SGG GGS GSY SYI YIP IPT PTF	LTDEMIAQY
138	CAS ASP SPN PNY NYG YGN GNM NML MLT LTF	TTDPSFLGRY
476	CAV AVR VRD RDA DAS ASG SGA GAA AAG AGN GNK NKL KLT LTF	YLQPRTFLL
438	CAV AVT VTP TPL PLY LYG YGG GGS GSQ SQG QGN GNL NLI LIF	YLQPRTFLL
558	CAL ALG LGG GGS GSN SND NDY DYK YKL KLS LSF	YLQPRTFLL
190	CAE AEF EFT FTR TRQ RQA QAG AGT GTA TAL ALI LIF	TTDPSFLGRY
32	CAL ALR LRI RIY IYN YNQ NQG QGG GGK GKL KLI LIF	LTDEMIAQY
262	CAL ALD LDT DTG TGN GNQ NQF QFY FYF	TTDPSFLGRY
452	CLV LVG VGD GDT DTY TYS YSG SGA GAG AGS GSY SYQ YQL QLT LTF	YLQPRTFLL
