346	CA AA AA AK KG GA AQ QK KL LV VF	CA AS SS SV VD DR RA AQ QL LF FG GY YT TF	TTDPSFLGRY
460	CV VV VN NR RR RD DD DM MR RF	CA AS ST TE EG GN NT TG GE EL LF FF	YLQPRTFLL
204	CA AM MS SA AR RS SG GY YS ST TL LT TF	CA AS SS SL LL LP PE EQ QE ET TQ QY YF	TTDPSFLGRY
406	CG GA AE ET TS SG GS SR RL LT TF	CA AS SS SL LA AE EG GP PR RY YG GY YT TF	YLQPRTFLL
172	CA AL LS SG GY YT TG GG GG GN NK KL LT TF	CA AS SS SP PR RD DH HQ QE ET TQ QY YF	TTDPSFLGRY
514	CV VV VN NQ QA AD DK KL LI IF	CA AT TG GL LA AN NT TG GE EL LF FF	YLQPRTFLL
199	CA AA AS SV VG GY YG GG GA AT TN NK KL LI IF	CA AS SR RQ QA AG GD DE EQ QY YF	TTDPSFLGRY
304	CG GP PG GG GY YN NK KL LI IF	CS SV VE EG GD DL LS SG GD DE EQ QF FF	TTDPSFLGRY
218	CA AV VR RS SR RG GN NN NR RL LA AF	CA AS SS SP PS SG GS SL LE EQ QY YF	TTDPSFLGRY
156	CA AV VG GL LN NT TG GT TA AS SK KL LT TF	CA AS SS SW WT TS SG GS SH HE EQ QY YF	TTDPSFLGRY
206	CA AA AS SS SG GN NT TG GK KL LI IF	CA AS SW WT TD DS SQ QG GE ET TQ QY YF	TTDPSFLGRY
161	CA AA AS SL LS SL LN NS SG GY YA AL LN NF	CA AS SS SP PG GR RM MS SS SR RY YE EQ QY YF	TTDPSFLGRY
47	CA AA AR RE EI IG GN NQ QF FY YF	CA AR RR RG GD DR RA AE EQ QY YF	LTDEMIAQY
231	CA AA AS SD DG GN NT TG GK KL LI IF	CA AS SW WT TD DD DN NQ QP PQ QH HF	TTDPSFLGRY
370	CA AM MR RE EE EY YY YG GN NN NR RL LA AF	CA AS SS SL LY YG GQ QS SD DS SP PL LH HF	TTDPSFLGRY
2	CA AV VR RT TS SG GT TY YK KY YI IF	CA AS SS SE EG GI IT TS SN NQ QP PQ QH HF	LTDEMIAQY
109	CA AV VR RR RR RF FL LN ND DM MR RF	CA AS SS SL LK KA AP PP PH HS SN NT TE EA AF FF	LTDEMIAQY
585	CA AV VR RV VS SG GG GY YN NK KL LI IF	CA AI IS SG GD DP PT TG GV VN NN NE EQ QF FF	YLQPRTFLL
463	CV VV VN NK KE ED DR RL LM MF	CA AS SG GD DT TN NT TG GE EL LF FF	YLQPRTFLL
349	CA AM MR RA AT TA AR RQ QL LT TF	CS SA AR RD DR RE EG GP PN NY YE EQ QY YF	TTDPSFLGRY
362	CV VV VN NP PV VT TG GN NT TP PL LV VF	CA AS SR RW WT TD DG GI IM MN NT TE EA AF FF	TTDPSFLGRY
452	CL LV VG GD DT TY YS SG GA AG GS SY YQ QL LT TF	CA AS SS SL LL LG GE EP PG GE EA AF FF	YLQPRTFLL
263	CA AP PH HR RR RE EA AG GG GS SY YI IP PT TF	CA AS SS SV VS SY YG GY YT TF	TTDPSFLGRY
29	CV VV VN NI IG GS ST TL LT TF	CA AS SS ST TG GG GR RG GE EQ QF FF	LTDEMIAQY
264	CA AL LP PL LG GE ED DK KI II IF	CA AS SS SL LS SS SP PF FW WE EQ QF FF	TTDPSFLGRY
25	CA AA AL LG GN NQ QF FY YF	CA AS SS SL LG GA AG GT TY YE EQ QY YF	LTDEMIAQY
175	CA AG GL LI IG GF FG GN NV VL LH HC	CS SV VA AS SS SE EA AF FF	TTDPSFLGRY
345	CA AT TD DA AN NY YG GQ QN NF FV VF	CA AS SS SP PR RD DW WY YN NE EQ QF FF	TTDPSFLGRY
332	CA AL LD DV VS SG GS SA AR RQ QL LT TF	CS SA AR RD DG GD DS SI IS SY YN NE EQ QF FF	TTDPSFLGRY
559	CA AV VN NT TL LM MY YS SG GG GG GA AD DG GL LT TF	CA AS SS SP PD DI IE EA AF FF	YLQPRTFLL
454	CV VV VN NN NN NN ND DM MR RF	CA AT TQ QD DT TN NT TG GE EL LF FF	YLQPRTFLL
461	CV VV VN NE EA AD DK KL LI IF	CS SA AR RD DG GV VA AH HN NT TG GE EL LF FF	YLQPRTFLL
364	CL LV VG GD DW WG GN NY YG GQ QN NF FV VF	CS SG GK KP PR RG GG GA AI IY YE EQ QY YF	TTDPSFLGRY
