346	CAA AAA AAK AKG KGA GAQ AQK QKL KLV LVF	TTDPSFLGRY
460	CVV VVN VNR NRR RRD RDD DDM DMR MRF	YLQPRTFLL
204	CAM AMS MSA SAR ARS RSG SGY GYS YST STL TLT LTF	TTDPSFLGRY
406	CGA GAE AET ETS TSG SGS GSR SRL RLT LTF	YLQPRTFLL
172	CAL ALS LSG SGY GYT YTG TGG GGG GGN GNK NKL KLT LTF	TTDPSFLGRY
514	CVV VVN VNQ NQA QAD ADK DKL KLI LIF	YLQPRTFLL
199	CAA AAS ASV SVG VGY GYG YGG GGA GAT ATN TNK NKL KLI LIF	TTDPSFLGRY
304	CGP GPG PGG GGY GYN YNK NKL KLI LIF	TTDPSFLGRY
218	CAV AVR VRS RSR SRG RGN GNN NNR NRL RLA LAF	TTDPSFLGRY
156	CAV AVG VGL GLN LNT NTG TGT GTA TAS ASK SKL KLT LTF	TTDPSFLGRY
206	CAA AAS ASS SSG SGN GNT NTG TGK GKL KLI LIF	TTDPSFLGRY
161	CAA AAS ASL SLS LSL SLN LNS NSG SGY GYA YAL ALN LNF	TTDPSFLGRY
47	CAA AAR ARE REI EIG IGN GNQ NQF QFY FYF	LTDEMIAQY
231	CAA AAS ASD SDG DGN GNT NTG TGK GKL KLI LIF	TTDPSFLGRY
370	CAM AMR MRE REE EEY EYY YYG YGN GNN NNR NRL RLA LAF	TTDPSFLGRY
2	CAV AVR VRT RTS TSG SGT GTY TYK YKY KYI YIF	LTDEMIAQY
109	CAV AVR VRR RRR RRF RFL FLN LND NDM DMR MRF	LTDEMIAQY
585	CAV AVR VRV RVS VSG SGG GGY GYN YNK NKL KLI LIF	YLQPRTFLL
463	CVV VVN VNK NKE KED EDR DRL RLM LMF	YLQPRTFLL
349	CAM AMR MRA RAT ATA TAR ARQ RQL QLT LTF	TTDPSFLGRY
362	CVV VVN VNP NPV PVT VTG TGN GNT NTP TPL PLV LVF	TTDPSFLGRY
452	CLV LVG VGD GDT DTY TYS YSG SGA GAG AGS GSY SYQ YQL QLT LTF	YLQPRTFLL
263	CAP APH PHR HRR RRE REA EAG AGG GGS GSY SYI YIP IPT PTF	TTDPSFLGRY
29	CVV VVN VNI NIG IGS GST STL TLT LTF	LTDEMIAQY
264	CAL ALP LPL PLG LGE GED EDK DKI KII IIF	TTDPSFLGRY
25	CAA AAL ALG LGN GNQ NQF QFY FYF	LTDEMIAQY
175	CAG AGL GLI LIG IGF GFG FGN GNV NVL VLH LHC	TTDPSFLGRY
345	CAT ATD TDA DAN ANY NYG YGQ GQN QNF NFV FVF	TTDPSFLGRY
332	CAL ALD LDV DVS VSG SGS GSA SAR ARQ RQL QLT LTF	TTDPSFLGRY
559	CAV AVN VNT NTL TLM LMY MYS YSG SGG GGG GGA GAD ADG DGL GLT LTF	YLQPRTFLL
454	CVV VVN VNN NNN NNN NND NDM DMR MRF	YLQPRTFLL
461	CVV VVN VNE NEA EAD ADK DKL KLI LIF	YLQPRTFLL
364	CLV LVG VGD GDW DWG WGN GNY NYG YGQ GQN QNF NFV FVF	TTDPSFLGRY
428	CAV AVN VNS NSA SAD ADK DKL KLI LIF	YLQPRTFLL
294	CAV AVV VVP VPT PTF TFG FGG GGS GSY SYI YIP IPT PTF	TTDPSFLGRY
11	CAM AMS MSG SGR GRA RAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	LTDEMIAQY
193	CIV IVR VRA RAL ALL LLG LGG GGY GYQ YQK QKV KVT VTF	TTDPSFLGRY
42	CAS ASA SAG AGG GGG GGN GNK NKL KLT LTF	LTDEMIAQY
45	CAV AVR VRG RGS GSP SPG PGT GTY TYK YKY KYI YIF	LTDEMIAQY
90	CAM AMR MRE REG EGP GPG PGA GAG AGS GSY SYQ YQL QLT LTF	LTDEMIAQY
389	CVV VVN VNK NKE KED EDR DRL RLM LMF	YLQPRTFLL
519	CAV AVP VPP PPG PGF GFQ FQK QKL KLV LVF	YLQPRTFLL
274	CAA AAV AVG VGG GGY GYQ YQK QKV KVT VTF	TTDPSFLGRY
8	CAE AEN ENI NIF IFS FSG SGG GGY GYN YNK NKL KLI LIF	LTDEMIAQY
382	CAL ALH LHD HDY DYK YKL KLS LSF	TTDPSFLGRY
368	CAG AGP GPK PKN KNT NTG TGN GNQ NQF QFY FYF	TTDPSFLGRY
31	CAV AVR VRD RDG DGG GGF GFG FGN GNV NVL VLH LHC	LTDEMIAQY
76	CAA AAR ARN RNH NHM HMN MNY NYG YGG GGS GSQ SQG QGN GNL NLI LIF	LTDEMIAQY
