275	CAS ASS SSL SLA LAG AGN GNE NEQ EQY QYF	TTDPSFLGRY
197	CAS ASS SSA SAG AGD GDY DYG YGY GYT YTF	TTDPSFLGRY
504	CAS ASQ SQE QEL ELD LDT DTG TGE GEL ELF LFF	YLQPRTFLL
100	CAS ASS SSY SYT YTR TRL RLV LVQ VQN QNT NTG TGE GEL ELF LFF	LTDEMIAQY
10	CAW AWS WSV SVG VGG GGS GSW SWV WVG VGE GEL ELF LFF	LTDEMIAQY
162	CAS ASS SSM SMR MRS RSG SGS GSD SDE DEQ EQY QYF	TTDPSFLGRY
289	CAS ASS SSF SFR FRT RTS TSG SGN GNE NEQ EQY QYF	TTDPSFLGRY
85	CSV SVG VGT GTG TGW GWP WPY PYE YEQ EQY QYF	LTDEMIAQY
291	CAS ASA SAS ASE SEL ELA LAD ADT DTD TDT DTQ TQY QYF	TTDPSFLGRY
300	CAS ASS SSL SLT LTQ TQG QGF GFT FTE TEA EAF AFF	TTDPSFLGRY
101	CAS ASI SIG IGM GMY MYR YRN RNE NEQ EQF QFF	LTDEMIAQY
484	CSA SAR ARD RDG DGG GGT GTD TDT DTQ TQY QYF	YLQPRTFLL
104	CAI AIS ISE SEE EEH EHT HTG TGE GEY EYQ YQP QPQ PQH QHF	LTDEMIAQY
138	CAS ASK SKQ KQG QGW GWS WSN SNQ NQP QPQ PQH QHF	TTDPSFLGRY
476	CAS ASS SSA SAP APD PDR DRG RGN GNT NTE TEA EAF AFF	YLQPRTFLL
438	CAS ASS SSL SLV LVG VGT GTS TSG SGR GRP RPA PAG AGD GDE DEQ EQF QFF	YLQPRTFLL
558	CAS ASS SSL SLA LAG AGG GGF GFT FTG TGE GEL ELF LFF	YLQPRTFLL
190	CAS ASS SSL SLS LSA SAG AGL GLD LDE DEQ EQF QFF	TTDPSFLGRY
32	CAS ASS SSV SVG VGL GLA LAG AGV GVY VYS YSY SYN YNE NEQ EQF QFF	LTDEMIAQY
262	CAS ASN SNP NPG PGH GHS HSN SNQ NQP QPQ PQH QHF	TTDPSFLGRY
452	CAS ASS SSL SLL LLG LGE GEP EPG PGE GEA EAF AFF	YLQPRTFLL
90	CAS ASR SRS RSG SGQ GQR QRN RNT NTE TEA EAF AFF	LTDEMIAQY
460	CAS AST STE TEG EGN GNT NTG TGE GEL ELF LFF	YLQPRTFLL
69	CAS ASS SSE SEA EAQ AQG QGP GPQ PQH QHF	LTDEMIAQY
