26138	CSA SAP APG PGE GEG EGY GYG YGN GNT NTI TIY IYF	KLGGALQAK
16977	CAS ASS SSL SLG LGT GTG TGG GGS GSY SYE YEQ EQY QYF	KLGGALQAK
5319	CAS ASS SSL SLG LGL GLA LAG AGG GGQ GQE QET ETQ TQY QYF	AVFDRKSDAK
33554	CAS ASS SSS SSR SRS RSA SAY AYE YEQ EQY QYF	GILGFVFTL
14254	CAS ASS SSL SLG LGT GTS TSG SGI GID IDE DEQ EQF QFF	KLGGALQAK
35991	CAS ASS SSY SYH YHL HLG LGY GYG YGP GPT PTN TNE NEK EKL KLF LFF	KLGGALQAK
31551	CAS ASS SSS SSF SFL FLL LLS LSE SEQ EQY QYF	GILGFVFTL
36330	CAS ASS SSE SEQ EQY QYT YTE TEA EAF AFF	KLGGALQAK
689	CAS ASS SSL SLR LRS RSA SAA AAG AGW GWP WPF PFF	AVFDRKSDAK
23120	CAS ASS SSW SWD WDR DRA RAN ANG NGY GYT YTF	KLGGALQAK
35023	CAS ASS SSQ SQT QTG TGL GLV LVL VLG LGG GGQ GQE QET ETQ TQY QYF	KLGGALQAK
17881	CAS ASS SSF SFF FFR FRS RSG SGG GGS GSL SLN LNY NYG YGY GYT YTF	KLGGALQAK
34997	CAS ASS SSP SPS PSN SNP NPS PST STD TDT DTQ TQY QYF	KLGGALQAK
25797	CAS ASS SSS SSA SAA AAA AAY AYE YEQ EQY QYF	RAKFKQLL
13987	CAS ASS SSP SPT PTS TSN SNE NEQ EQF QFF	KLGGALQAK
33394	CAS ASS SSI SIY IYS YSG SGP GPG PGN GNT NTI TIY IYF	GILGFVFTL
5215	CSA SAS ASP SPP PPG PGQ GQT QTI TIY IYE YEQ EQY QYF	KLGGALQAK
19401	CAS ASS SSL SLR LRD RDG DGS GSE SEA EAF AFF	RAKFKQLL
5092	CAS ASS SSS SSA SAG AGT GTG TGG GGQ GQE QET ETQ TQY QYF	KLGGALQAK
5100	CAS ASS SSS SSR SRD RDG DGG GGT GTD TDT DTQ TQY QYF	AVFDRKSDAK
5132	CAW AWT WTG TGT GTG TGK GKI KIG IGW GWD WDS DSP SPL PLH LHF	KLGGALQAK
34941	CAS ASS SSL SLG LGQ GQV QVG VGL GLA LAG AGA GAP APN PNT NTG TGE GEL ELF LFF	KLGGALQAK
35109	CAS ASS SSL SLE LEP EPS PSY SYE YEQ EQY QYF	KLGGALQAK
34387	CAS ASS SSS SSG SGL GLA LAG AGA GAS ASD SDE DEQ EQF QFF	KLGGALQAK
27927	CSV SVG VGS GSG SGE GED EDS DSP SPQ PQY QYF	RAKFKQLL
8544	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
32519	CAS ASS SSI SIR IRA RAS ASH SHE HEQ EQF QFF	GILGFVFTL
34636	CAS ASS SSL SLG LGP GPG PGG GGN GNT NTE TEA EAF AFF	KLGGALQAK
6664	CAS ASS SSI SIG IGY GYY YYG YGY GYT YTF	GILGFVFTL
34788	CAS ASS SSP SPR PRG RGT GTR TRN RNT NTE TEA EAF AFF	KLGGALQAK
23902	CAS ASS SSL SLS LSG SGP GPG PGY GYG YGY GYT YTF	KLGGALQAK
34131	CAS ASS SSE SEV EVA VAS ASG SGT GTY TYE YEQ EQY QYF	KLGGALQAK
7356	CAS ASG SGL GLN LNP NPQ PQE QER ERS RST STD TDT DTQ TQY QYF	RAKFKQLL
14333	CAS ASS SSP SPR PRK RKD KDS DST STG TGE GEL ELF LFF	RAKFKQLL
35194	CAS ASE SES ESD SDG DGT GTD TDE DEY EYS YSN SNQ NQP QPQ PQH QHF	KLGGALQAK
27063	CSG SGG GGQ GQG QGP GPD PDN DNE NEQ EQF QFF	RAKFKQLL
684	CAS ASS SSL SLR LRS RSA SAA AAG AGW GWP WPF PFF	AVFDRKSDAK
17180	CAS ASS SSS SSG SGL GLV LVS VSN SNT NTG TGE GEL ELF LFF	GLCTLVAML
34414	CAS ASS SSV SVG VGR GRG RGG GGN GNT NTI TIY IYF	KLGGALQAK
35628	CAS ASS SSF SFT FTV TVL VLG LGD GDE DEQ EQY QYF	KLGGALQAK
23824	CAS ASS SST STG TGQ GQI QIY IYN YNE NEQ EQF QFF	KLGGALQAK
37043	CAS ASR SRT RTG TGL GLA LAS AST STD TDT DTQ TQY QYF	IVTDFSVIK
1447	CAS ASS SSL SLY LYS YSA SAT ATG TGE GEL ELF LFF	AVFDRKSDAK
34718	CAT ATY TYR YRP RPG PGL GLE LED EDE DEQ EQY QYF	KLGGALQAK
32279	CAS ASS SSG SGR GRS RST STD TDT DTQ TQY QYF	GILGFVFTL
17046	CAS ASS SSQ SQI QIR IRG RGG GGT GTE TEA EAF AFF	RAKFKQLL
31677	CAS ASS SST STR TRS RSH SHE HEP EPQ PQH QHF	GILGFVFTL
35706	CAS ASS SSV SVR VRD RDS DSF SFY FYE YEQ EQY QYV	KLGGALQAK
38430	CAS ASS SST STH THD HDR DRG RGR GRS RSN SNQ NQP QPQ PQH QHF	KLGGALQAK
24682	CAS ASS SSS SSR SRG RGG GGQ GQE QET ETQ TQY QYF	KLGGALQAK
34787	CAS ASS SSP SPQ PQG QGG GGE GEE EEK EKL KLF LFF	KLGGALQAK
8391	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
14264	CAS ASS SSP SPS PSS SSS SSY SYE YEQ EQY QYF	RAKFKQLL
35770	CAS ASS SSY SYG YGA GAG AGG GGY GYN YNE NEQ EQF QFF	KLGGALQAK
35945	CAS ASS SSW SWG WGA GAG AGG GGT GTD TDT DTQ TQY QYF	KLGGALQAK
6549	CAS AST STL TLT LTS TSG SGS GSY SYF YFS FSY SYN YNE NEQ EQF QFF	KLGGALQAK
5033	CAS ASR SRE REG EGG GGG GGG GGT GTE TEA EAF AFF	KLGGALQAK
29962	CAS ASS SSI SIF IFY FYR YRA RAE AEA EAF AFF	GILGFVFTL
34251	CAS ASS SSQ SQD QDF DFR FRE REG EGK GKN KNS NSP SPL PLH LHF	KLGGALQAK
36221	CAS ASS SSP SPE PEF EFE FEV EVW VWA WAD ADT DTQ TQY QYF	ELAGIGILTV
23225	CAS ASS SSL SLA LAG AGA GAG AGG GGY GYT YTF	GILGFVFTL
30540	CAS ASS SSI SIR IRS RSS SSY SYE YEQ EQY QYF	GILGFVFTL
22245	CAS ASS SSL SLR LRD RDG DGS GSE SEA EAF AFF	RAKFKQLL
5506	CAS ASR SRT RTG TGG GGF GFE FEA EAF AFF	GILGFVFTL
34413	CAS ASS SSV SVG VGQ GQG QGS GSY SYE YEQ EQY QYF	KLGGALQAK
24302	CAS ASS SSV SVT VTS TSG SGG GGR GRE RET ETQ TQY QYF	GILGFVFTL
38429	CAS ASS SSR SRQ RQG QGE GEN ENI NIQ IQY QYF	ELAGIGILTV
20783	CAS ASS SSL SLR LRD RDG DGS GSE SEA EAF AFF	RAKFKQLL
18665	CAS ASS SSL SLR LRD RDG DGS GSE SEA EAF AFF	RAKFKQLL
34306	CAS ASS SSP SPS PSE SEW EWG WGG GGG GGD GDT DTD TDT DTQ TQY QYF	IVTDFSVIK
10417	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
22309	CAS ASS SSL SLT LTE TEG EGG GGR GRN RNQ NQP QPQ PQH QHF	RAKFKQLL
17179	CAS ASS SSP SPL PLA LAG AGG GGL GLP LPD PDT DTQ TQY QYF	RAKFKQLL
28465	CAS ASS SSL SLN LNH NHL HLS LSS SSY SYN YNE NEQ EQF QFF	KLGGALQAK
34692	CAS ASS SSS SSG SGT GTR TRR RRT RTD TDT DTQ TQY QYF	KLGGALQAK
33591	CAS ASS SST STH THG HGG GGG GGN GNT NTE TEA EAF AFF	GILGFVFTL
25393	CAS ASS SSL SLD LDT DTQ TQY QYF	IVTDFSVIK
34497	CAS ASS SSR SRT RTD TDS DSY SYN YNE NEQ EQF QFF	KLGGALQAK
25742	CAS ASS SSP SPV PVT VTG TGG GGG GGS GSG SGA GAN ANV NVL VLT LTF	KLGGALQAK
25070	CAS ASS SSL SLA LAK AKG KGA GAG AGN GNT NTI TIY IYF	KLGGALQAK
34103	CAS ASR SRE REG EGS GSG SGG GGA GAY AYN YNE NEQ EQF QFF	KLGGALQAK
35618	CAS ASS SSR SRD RDT DTA TAT ATG TGE GEL ELF LFF	KLGGALQAK
69	CAS ASS SSP SPR PRG RGE GEK EKL KLF LFF	KLGGALQAK
29963	CAS ASS SSI SIG IGA GAA AAQ AQY QYF	KLGGALQAK
35219	CAS ASS SSG SGR GRA RAG AGG GGP GPS PSE SEF EFF	KLGGALQAK
32502	CAS ASS SSI SIR IRA RAA AAY AYE YEQ EQY QYF	GILGFVFTL
5315	CSV SVT VTE TED EDE DEK EKL KLF LFF	KLGGALQAK
33901	CAS ASS SSP SPE PED EDR DRV RVG VGD GDN DNT NTE TEA EAF AFF	KLGGALQAK
